Country,Population,GDP_per_Capita,Year,Medal
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Gold
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Silver
United States,321418820,56115.7184261955,1992,Bronze
United States,321418820,56115.7184261955,1992,Bronze
