Country,Code,Population,GDP_per_Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"GINOBILI, Emanuel David",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"GONZALEZ, Roman Javier",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"GUTIERREZ LLANAS, Juan Pedro",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"GUTIERREZ, Leonardo Martin",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"KAMMERICHS, Guillermo Federico",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"NOCIONI, Andres Marcelo",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"OBERTO, Fabricio Raul Jesus",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"PORTA PERNIGOTTI, Antonio Alejandro",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"PRIGIONI, Pablo",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"QUINTEROS, Alfredo Paolo",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Basketball,Basketball,"SCOLA, Luis Alberto",Men,Basketball,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Cycling,Cycling Track,"CURUCHET, Juan Esteban",Men,Madison,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Cycling,Cycling Track,"PEREZ, Walter Fernando",Men,Madison,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"ACOSTA, Lautaro",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"AGUERO, Sergio",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"BANEGA, Ever",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"BUONANOTTE , Diego",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"DI MARIA, Angel",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"FAZIO, Federico",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"GAGO, Fernando",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"GARAY, Ezequiel",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"LAVEZZI, Ezequiel",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"MASCHERANO, Javier",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"MESSI, Lionel",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"MONZON, Luciano",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"NAVARRO, Nicolas",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"PAREJA, Nicolas",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"RIQUELME, Juan",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"ROMERO, Sergio",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"SOSA, Jose",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Football,Football,"ZABALETA, Pablo",Men,Football,Gold
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"AICEGA, Magdalena",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"AYMAR, Luciana",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"BARRIONUEVO, Noel",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"BURKART, Claudia",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"GARCIA, Agustina",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"GONZALEZ OLIVA, Mariana",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"GULLA, Alejandra",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"HERNANDEZ, Maria de la Paz",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"KANEVSKY, Giselle",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"LUCHETTI, Rosario",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"MARGALOT, Mercedes",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"REBECCHI, Carla",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"ROSSI, Mariana",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"RUSSO, Marine",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"SUCCI, Belen",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Hockey,Hockey,"VUKOJICIC, Paola",Women,Hockey,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Judo,Judo,"PARETO, Paula Belen",Women,- 48 KG,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Sailing,Sailing,"ESPINOLA, Carlos",Men,Tornado - Multihull,Bronze
Argentina,ARG,43416755,13431.8783398577,2008,Beijing,Sailing,Sailing,"LANGE, Santiago",Men,Tornado - Multihull,Bronze
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"AYMAR, Luciana",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"BARRIONUEVO, Noel",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"CAVALLERO, Martina",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"DEL COLLE, Laura",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"D'ELIA, Maria Silvina",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"HABIF, Florencia",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"LUCHETTI, Rosario",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"MACCARI, Sofia",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"MERINO, Delfina",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"MUTIO, Florencia",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"REBECCHI, Carla",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"RODRIGUEZ PEREZ, Macarena",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"SANCHEZ MOCCIA, Rocio",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"SCARONE, Mariela",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"SRUOGA, Daniela",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Hockey,Hockey,"SRUOGA, Josefina",Women,Hockey,Silver
Argentina,ARG,43416755,13431.8783398577,2012,London,Sailing,Sailing,"CALABRESE, Lucas",Men,470,Bronze
Argentina,ARG,43416755,13431.8783398577,2012,London,Sailing,Sailing,"DE LA FUENTE, Juan",Men,470,Bronze
Argentina,ARG,43416755,13431.8783398577,2012,London,Taekwondo,Taekwondo,"CRISMANICH, Sebastian Eduardo",Men,68 - 80 KG,Gold
Argentina,ARG,43416755,13431.8783398577,2012,London,Tennis,Tennis,"DEL POTRO, Juan Martin",Men,Singles,Bronze
Armenia,ARM,3017712,3489.12768956995,1996,Atlanta,Wrestling,Wrestling Free.,"MKRCHYAN, Armen",Men,- 48KG (Light-Flyweight),Silver
Armenia,ARM,3017712,3489.12768956995,1996,Atlanta,Wrestling,Wrestling Gre-R,"NAZARYAN, Armen",Men,48 - 52KG (Flyweight),Gold
Armenia,ARM,3017712,3489.12768956995,2000,Sydney,Weightlifting,Weightlifting,"MELIKYAN, Arsen",Men,77KG,Bronze
Armenia,ARM,3017712,3489.12768956995,2008,Beijing,Boxing,Boxing,"JAVAKHYAN, Hrachik",Men,57 - 60KG (Lightweight),Bronze
Armenia,ARM,3017712,3489.12768956995,2008,Beijing,Weightlifting,Weightlifting,"MARTIROSYAN, Tigran Gevorg",Men,69KG,Bronze
Armenia,ARM,3017712,3489.12768956995,2008,Beijing,Weightlifting,Weightlifting,"DAVTYAN, Gevorg",Men,77KG,Bronze
Armenia,ARM,3017712,3489.12768956995,2008,Beijing,Weightlifting,Weightlifting,"MARTIROSYAN, Tigran Varban",Men,85KG,Bronze
Armenia,ARM,3017712,3489.12768956995,2008,Beijing,Wrestling,Wrestling Gre-R,"AMOYAN, Roman",Men,- 55KG,Bronze
Armenia,ARM,3017712,3489.12768956995,2008,Beijing,Wrestling,Wrestling Gre-R,"PATRIKEEV, Yuri",Men,96 - 120KG,Bronze
Armenia,ARM,3017712,3489.12768956995,2012,London,Wrestling,Wrestling Freestyle,"JULFALAKYAN, Arsen",Men,Wg 74 KG,Silver
Armenia,ARM,3017712,3489.12768956995,2012,London,Wrestling,Wrestling Freestyle,"ALEKSANYAN, Artur",Men,Wg 96 KG,Bronze
Australia,AUS,23781169,56310.9629933721,1896,Athens,Athletics,Athletics,"FLACK, Edwin",Men,1500M,Gold
Australia,AUS,23781169,56310.9629933721,1896,Athens,Athletics,Athletics,"FLACK, Edwin",Men,800M,Gold
Australia,AUS,23781169,56310.9629933721,1900,Paris,Aquatics,Swimming,"LANE, Frederick C.V.",Men,200M Freestyle,Gold
Australia,AUS,23781169,56310.9629933721,1900,Paris,Aquatics,Swimming,"LANE, Frederick C.V.",Men,200M Obstacle Event,Gold
Australia,AUS,23781169,56310.9629933721,1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",Men,100M,Bronze
Australia,AUS,23781169,56310.9629933721,1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",Men,200M,Bronze
Australia,AUS,23781169,56310.9629933721,1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",Men,60M,Bronze
Australia,AUS,23781169,56310.9629933721,1920,Antwerp,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",Men,1500M Freestyle,Bronze
Australia,AUS,23781169,56310.9629933721,1920,Antwerp,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1920,Antwerp,Aquatics,Swimming,"HAY, Henry",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1920,Antwerp,Aquatics,Swimming,"HERALD, William",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1920,Antwerp,Aquatics,Swimming,"STEDMAN, Ivan",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1920,Antwerp,Athletics,Athletics,"PARKER, George",Men,3000M Walk,Silver
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Diving,"EVE, Richmond",Men,Plain High Diving,Gold
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Swimming,"DE BEAUREPAIRE, Frank",Men,1500M Freestyle,Bronze
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Swimming,"CHARLTON, Andrew",Men,1500M Freestyle,Gold
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Swimming,"CHARLTON, Andrew",Men,400M Freestyle,Bronze
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Swimming,"CHARLTON, Andrew",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Swimming,"CHRISTIE, Maurice F.",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Swimming,"DE BEAUREPAIRE, Frank",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Swimming,"HENRY, Ernest M.",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1924,Paris,Aquatics,Swimming,"STEDMAN, Ivan",Men,4X200M Freestyle Relay,Silver
Australia,AUS,23781169,56310.9629933721,1924,Paris,Athletics,Athletics,"WINTER, Anthony William",Men,Triple Jump,Gold
Australia,AUS,23781169,56310.9629933721,1928,Amsterdam,Aquatics,Swimming,"CHARLTON, Andrew",Men,1500M Freestyle,Silver
Australia,AUS,23781169,56310.9629933721,1928,Amsterdam,Aquatics,Swimming,"CHARLTON, Andrew",Men,400M Freestyle,Silver
Australia,AUS,23781169,56310.9629933721,1928,Amsterdam,Cycling,Cycling Track,"GRAY, Edgar Laurence",Men,1KM Time Trial,Bronze
Australia,AUS,23781169,56310.9629933721,1928,Amsterdam,Rowing,Rowing,"PEARCE, Henry Robert",Men,Single Sculls (1X),Gold
Australia,AUS,23781169,56310.9629933721,1932,Los Angeles,Aquatics,Swimming,"MEALING, Philomenia Alecia",Women,100M Backstroke,Silver
Australia,AUS,23781169,56310.9629933721,1932,Los Angeles,Aquatics,Swimming,"DENNIS, Clare",Women,200M Breaststroke,Gold
Australia,AUS,23781169,56310.9629933721,1932,Los Angeles,Cycling,Cycling Track,"GRAY, Edgar Laurence",Men,1KM Time Trial,Gold
Australia,AUS,23781169,56310.9629933721,1932,Los Angeles,Rowing,Rowing,"PEARCE, Henry Robert",Men,Single Sculls (1X),Gold
Australia,AUS,23781169,56310.9629933721,1932,Los Angeles,Wrestling,Wrestling Free.,"SCARF, Richard Edward",Men,79 - 87KG (Light-Heavyweight),Bronze
Australia,AUS,23781169,56310.9629933721,1936,Berlin,Athletics,Athletics,"METCALFE, John Patrick",Men,Triple Jump,Bronze
Australia,AUS,23781169,56310.9629933721,1948,London,Aquatics,Swimming,"DAVIES, Judith Joy",Women,100M Backstroke,Bronze
Australia,AUS,23781169,56310.9629933721,1948,London,Aquatics,Swimming,"MARSHALL, John Birnie",Men,1500M Freestyle,Silver
Australia,AUS,23781169,56310.9629933721,1948,London,Aquatics,Swimming,"LYONS, Beatrice Nancy",Women,200M Breaststroke,Silver
Australia,AUS,23781169,56310.9629933721,1948,London,Aquatics,Swimming,"MARSHALL, John Birnie",Men,400M Freestyle,Bronze
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",Women,100M,Bronze
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"KING-WALKER, Joyce A.",Women,4X100M Relay,Silver
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"MASTON-FERGSON, June Rit",Women,4X100M Relay,Silver
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"MCKINNON, Elizabeth",Women,4X100M Relay,Silver
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",Women,4X100M Relay,Silver
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",Women,80M Hurdles,Bronze
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"WINTER, John",Men,High Jump,Gold
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"BRUCE, Thomas Theodore",Men,Long Jump,Silver
Australia,AUS,23781169,56310.9629933721,1948,London,Athletics,Athletics,"AVERY, George Gordon",Men,Triple Jump,Silver
Australia,AUS,23781169,56310.9629933721,1948,London,Rowing,Rowing,"WOOD, Merwyn Thomas",Men,Single Sculls (1X),Gold
Australia,AUS,23781169,56310.9629933721,1948,London,Wrestling,Wrestling Free.,"ARMSTRONG, Joseph",Men,+ 87KG (Heavyweight),Bronze
Australia,AUS,23781169,56310.9629933721,1948,London,Wrestling,Wrestling Free.,"GARRARD, Richard Edward",Men,67 - 73KG (Welterweight),Silver
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Aquatics,Swimming,"DAVIES, John Griffith",Men,200M Breaststroke,Gold
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",Women,100M,Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Athletics,Athletics,"JACKSON, Marjorie",Women,100M,Gold
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Athletics,Athletics,"JACKSON, Marjorie",Women,200M,Gold
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",Women,80M Hurdles,Gold
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Cycling,Cycling Track,"MOCKRIDGE, Russell",Men,1KM Time Trial,Gold
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Cycling,Cycling Track,"COX, Lionel",Men,2000M Tandem,Gold
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Cycling,Cycling Track,"MOCKRIDGE, Russell",Men,2000M Tandem,Gold
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Cycling,Cycling Track,"COX, Lionel",Men,Sprint Indivual,Silver
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"ANDERSON, David Rollo",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"CAYZER, Phillip Arthur",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"CHAPMAN, Ernest William",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"CHESSELL, Thomas Edmund",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"FINLAY, Merwyn David",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"GREENWOOD, Nimrod",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"PAIN, Edward Oscar",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"TINNING, Robert Noel",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"WILLIAMSON, Geoffrey",Men,Eight With Coxswain (8+),Bronze
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Rowing,Rowing,"WOOD, Merwyn Thomas",Men,Single Sculls (1X),Silver
Australia,AUS,23781169,56310.9629933721,1952,Helsinki,Weightlifting,Weightlifting,"BARBERIS, Verdi",Men,"60 - 67.5KG, Total (Lightweight)",Bronze
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"THEILE, David Egmont",Men,100M Backstroke,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"MONCKTON, John James",Men,100M Backstroke,Silver
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"CHAPMAN, Gary",Men,100M Freestyle,Bronze
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"HENRICKS, Jon Malcolm",Men,100M Freestyle,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"DEVITT, John",Men,100M Freestyle,Silver
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"LEECH, Faith Yvonne",Women,100M Freestyle,Bronze
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"FRASER, Dawn",Women,100M Freestyle,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"CRAPP, Lorraine Joyce",Women,100M Freestyle,Silver
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"ROSE, Murray",Men,1500M Freestyle,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"ROSE, Murray",Men,400M Freestyle,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"CRAPP, Lorraine Joyce",Women,400M Freestyle,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"FRASER, Dawn",Women,400M Freestyle,Silver
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"CRAPP, Lorraine Joyce",Women,4X100M Freestyle Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"FRASER, Dawn",Women,4X100M Freestyle Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"LEECH, Faith Yvonne",Women,4X100M Freestyle Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"MORGAN, Sandra Anne",Women,4X100M Freestyle Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"DEVITT, John",Men,4X200M Freestyle Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"HENRICKS, Jon Malcolm",Men,4X200M Freestyle Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"O'HALLORAN, Kevin",Men,4X200M Freestyle Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Aquatics,Swimming,"ROSE, Murray",Men,4X200M Freestyle Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"LAWRENCE, Allan",Men,10000M,Bronze
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"HOGAN, Hector",Men,100M,Bronze
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"MATHEWS-O'SHEA, Marlene Judith",Women,100M,Bronze
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"CUTHBERT, Betty",Women,100M,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"LANDY, John",Men,1500M,Bronze
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"MATHEWS-O'SHEA, Marlene Judith",Women,200M,Bronze
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"CUTHBERT, Betty",Women,200M,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"CROOKER-FLEMING, Norma Wilson",Women,4X100M Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"CUTHBERT, Betty",Women,4X100M Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"MELLOR-WENHAM, Fluer Northey",Women,4X100M Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",Women,4X100M Relay,Gold
Australia,AUS,23781169,56310.9629933721,1956,Melbourne / Stockholm,Athletics,Athletics,"GIPSON, Graham Chater",Men,4X400M Relay,Silver
